exporter_iso3,importer_iso3,quantity_tons
ABW,BEL,0.001
ABW,KOR,259.52
ABW,NLD,0.20700000000000002
ABW,SAU,53.101
AFG,BFA,0.069
AFG,BHR,6.46
AFG,CAN,0.001
AFG,GBR,0.198
AFG,MOZ,1.885
AFG,PAK,708.53
AFG,POL,28.764
AFG,UZB,54995.39
AGO,BEL,11456.438
AGO,BFA,10193.312
AGO,BGR,163.72
AGO,BIH,19.27
AGO,BRA,1742336.95
AGO,CAN,8985.21
AGO,CHN,29196706.5
AGO,CZE,0.043
AGO,DEU,195933.557
AGO,DOM,1920.76
AGO,ESP,3920822.002
AGO,FRA,2880693.045
AGO,GBR,1019044.2779999999
AGO,GIB,1158.7
AGO,GRC,3069.351
AGO,HRV,982.066
AGO,IDN,2946860.064
AGO,IND,7750072.195
AGO,ISR,950.514
AGO,ITA,1123169.41
AGO,MAR,129.6
AGO,MUS,57964.6
AGO,MYS,676409.578
AGO,NAM,585.291
AGO,NLD,1297524.128
AGO,POL,18.76
AGO,PRT,129247.077
AGO,S19,21143.639
AGO,SGP,1125441.0
AGO,SRB,79.95
AGO,THA,795356.029
AGO,TUR,3735.86
AGO,USA,3405232.0
AGO,VNM,2976.45
AGO,ZAF,1264183.25
AIA,PER,0.019
AIA,PRY,2077.07
ALB,AUT,18.089
ALB,BEL,1.199
ALB,BGR,616.753
ALB,BHR,0.72
ALB,BIH,975.275
ALB,BLZ,26.273
ALB,CAN,0.019
ALB,CHE,0.004
ALB,CHN,0.146
ALB,CIV,978.201
ALB,CYP,12.288
ALB,CZE,4.187
ALB,DEU,2212.883
ALB,DNK,92.127
ALB,ECU,0.041
ALB,ESP,225067.482
ALB,EST,0.442
ALB,FIN,0.022
ALB,FRA,656.726
ALB,GBR,22.859999999999996
ALB,GRC,7336.283
ALB,HRV,905.332
ALB,IRL,1.184
ALB,ISR,628.212
ALB,ITA,33278.57
ALB,LKA,10.84
ALB,LTU,75.947
ALB,LUX,54.98
ALB,MAR,38.467
ALB,MKD,6409.84
ALB,MLT,507.744
ALB,MNE,15534.121
ALB,NLD,6346.844
ALB,PAN,64.721
ALB,POL,107.693
ALB,PRT,96.10399999999998
ALB,ROU,291.98199999999997
ALB,SAU,212.713
ALB,SEN,28.48
ALB,SRB,597.062
ALB,SVK,2.131
ALB,SVN,6.4399999999999995
ALB,SWE,373.856
ALB,THA,0.001
ALB,TUN,332.756
ALB,TUR,582.649
ALB,UKR,67.317
ALB,UZB,0.015
ALB,ZAF,10.0
AND,CAN,0.039
AND,ESP,0.03
AND,FRA,4.378
AND,ITA,0.023
AND,POL,0.008
AND,SLV,3148.24
ARE,AGO,16954.709
ARE,ARG,325093.282
ARE,ARM,20232.665
ARE,AUS,1102784.608
ARE,AUT,334.94
ARE,AZE,2337.411
ARE,BEL,252142.09300000002
ARE,BEN,5014.398999999999
ARE,BFA,49875.594999999994
ARE,BGR,33630.04
ARE,BHR,15718.762
ARE,BIH,20.503
ARE,BLZ,17.903
ARE,BOL,70.229
ARE,BRA,692263.139
ARE,BRB,92.201
ARE,BRN,921572.941
ARE,CAF,2171.11
ARE,CAN,48404.140999999996
ARE,CHE,832.626
ARE,CHL,1396.428
ARE,CHN,47458012.92
ARE,CIV,19861.420000000002
ARE,COL,1765.352
ARE,CRI,605.034
ARE,CYP,855.173
ARE,DEU,1289874.741
ARE,DNK,157592.132
ARE,DOM,21470.87
ARE,ECU,1899.321
ARE,EGY,524704.943
ARE,ESP,331481.166
ARE,FIN,5526.708
ARE,FJI,326.032
ARE,FRA,3240172.75
ARE,GBR,2685525.0919999997
ARE,GMB,2584.215
ARE,GRC,1293.717
ARE,GTM,3755.123
ARE,HKG,141.0
ARE,HND,731.614
ARE,HUN,32.156
ARE,IDN,1726172.263
ARE,IND,35508939.403
ARE,IRL,248300.382
ARE,ISL,416.338
ARE,ISR,197647.263
ARE,ITA,1158009.761
ARE,JPN,55386729.285
ARE,KAZ,2119.274
ARE,KEN,2674770.452
ARE,KGZ,726.962
ARE,KHM,1609.17
ARE,KOR,26573233.992
ARE,KWT,38285.695
ARE,LKA,1898274.658
ARE,LSO,430.434
ARE,LTU,505.64
ARE,LUX,0.001
ARE,LVA,24906.687
ARE,MAR,454805.123
ARE,MDA,49729.848
ARE,MDG,190223.581
ARE,MDV,442735.946
ARE,MEX,1424.6
ARE,MKD,237.03
ARE,MLT,13.17
ARE,MMR,7257.802
ARE,MOZ,360763.27099999995
ARE,MRT,764011.089
ARE,MUS,1084848.1360000002
ARE,MWI,51273.708
ARE,MYS,6167004.03
ARE,NAM,243219.947
ARE,NER,158.61399999999998
ARE,NGA,490033.555
ARE,NIC,20.289
ARE,NLD,833349.217
ARE,NOR,320293.60699999996
ARE,NZL,1035.57
ARE,PAK,7899791.072
ARE,PAN,542.328
ARE,PER,3959.005
ARE,PHL,2228464.394
ARE,POL,90171.374
ARE,PRT,13.376
ARE,PRY,180192.784
ARE,QAT,63302.467000000004
ARE,ROU,5044.334
ARE,S19,6884123.881
ARE,SAU,2526930.688
ARE,SEN,725203.9
ARE,SGP,18717961.02
ARE,SLV,620.677
ARE,SRB,5503.423
ARE,SVK,0.02
ARE,SVN,75871.27
ARE,SWE,32817.098
ARE,SYC,381793.89400000003
ARE,THA,153317395.4
ARE,TUN,7326.525
ARE,TUR,388317.657
ARE,TZA,1868698.2659999998
ARE,UGA,1167235.4989999998
ARE,UKR,86952.9
ARE,URY,35570.002
ARE,USA,2967636.27
ARE,UZB,2385.33
ARE,ZAF,3568763.357
ARE,ZMB,384966.285
ARE,ZWE,6147.873
ARG,AUS,93026.565
ARG,BEL,0.043
ARG,BFA,2494.581
ARG,BGR,0.009
ARG,BLZ,2.567
ARG,BOL,331624.897
ARG,BRA,1643150.888
ARG,CAN,0.007
ARG,CHL,6687302.236
ARG,CHN,31280.0
ARG,COL,7.779
ARG,DEU,1.416
ARG,DOM,4099.23
ARG,ECU,173.385
ARG,ESP,0.061
ARG,FRA,4581.313
ARG,GTM,23.797
ARG,HND,20.772
ARG,HUN,0.004
ARG,IND,21193.02
ARG,ISL,30.561
ARG,ITA,0.038
ARG,KEN,6666.24
ARG,KOR,0.041
ARG,MYS,149373.0
ARG,NER,92.06
ARG,NGA,12.8
ARG,NIC,32.515
ARG,NLD,238355.05299999999
ARG,PAN,87125.4
ARG,PER,593200.636
ARG,PRY,237371.809
ARG,SEN,4100.55
ARG,SGP,265791.0
ARG,SWE,0.294
ARG,THA,0.06
ARG,TUR,5.079
ARG,TZA,3.4
ARG,UGA,16.0
ARG,URY,519224.77999999997
ARG,USA,3565411.974
ARG,ZAF,5576.9
ARG,ZMB,137.52
ARM,BGR,0.034
ARM,BLR,20.846
ARM,CAN,0.02
ARM,CZE,0.001
ARM,DEU,0.012
ARM,FRA,0.061
ARM,GEO,0.436
ARM,IRN,503.29100000000005
ARM,RUS,101.176
ARM,ZAF,0.062
ASM,IDN,0.001
ASM,NER,1.5
ASM,SEN,1500.0
ATG,BHS,7060.713
ATG,BMU,2134.35
ATG,DOM,8564.17
ATG,FRA,747.878
ATG,ITA,0.279
ATG,MUS,11650.3
ATG,NLD,0.241
ATG,SEN,25.6
ATG,USA,1784.775
ATG,ZAF,183.823
AUS,ARE,578114.032
AUS,ARG,0.002
AUS,AUT,3074.439
AUS,AZE,3.87
AUS,BEL,0.122
AUS,BFA,0.088
AUS,BGR,0.211
AUS,BHR,0.3
AUS,BIH,0.027
AUS,BRA,15.520999999999999
AUS,BRN,845770.941
AUS,CAN,23.689
AUS,CCK,155.43
AUS,CHE,0.014
AUS,CHL,36.568
AUS,CHN,27565068.738
AUS,CIV,7.107
AUS,COK,20.0
AUS,COL,2.541
AUS,CXR,24068.216
AUS,CYP,0.001
AUS,CZE,0.453
AUS,DEU,10.184
AUS,DNK,1.531
AUS,ECU,0.981
AUS,EGY,18.268
AUS,ESP,29.003
AUS,EST,0.018
AUS,FIN,0.015
AUS,FJI,22570.289
AUS,FRA,39013.357
AUS,GAB,3.456
AUS,GBR,9208.798
AUS,GEO,0.006
AUS,GHA,21.49
AUS,GRC,0.122
AUS,HKG,139815.723
AUS,HRV,0.007
AUS,HUN,0.007
AUS,IDN,1185154.793
AUS,IND,145885.064
AUS,IRL,0.247
AUS,ISL,154.11
AUS,ISR,0.049
AUS,ITA,0.001
AUS,JPN,26794939.455000002
AUS,KEN,23928.339
AUS,KHM,270.974
AUS,KIR,62.95
AUS,KOR,14603347.283
AUS,KWT,0.125
AUS,LAO,3.0359999999999996
AUS,LKA,162.912
AUS,LUX,513.993
AUS,MAR,0.45
AUS,MDA,0.324
AUS,MDV,4452.101000000001
AUS,MEX,0.04
AUS,MHL,0.012
AUS,MMR,176.865
AUS,MNE,0.02
AUS,MNG,0.342
AUS,MUS,7003.011
AUS,MYS,3545607.119
AUS,NAM,6.603
AUS,NCL,14488.914999999999
AUS,NFK,7.85
AUS,NGA,0.012
AUS,NIC,4.325
AUS,NLD,50046.529
AUS,NOR,4.055
AUS,NPL,5310.529
AUS,NRU,65.268
AUS,NZL,129475.37199999999
AUS,PAK,12.0
AUS,PER,16.974
AUS,PHL,493181.561
AUS,PNG,63980.395000000004
AUS,POL,34.627
AUS,PRT,145.8
AUS,PYF,14872.999
AUS,S19,8206250.333
AUS,SAU,32.903999999999996
AUS,SEN,0.172
AUS,SGP,5998428.935
AUS,SLB,160.14999999999998
AUS,SLV,9245.172999999999
AUS,SRB,0.017
AUS,SVK,0.021
AUS,SVN,0.104
AUS,SWE,24.906
AUS,THA,3483881.117
AUS,TLS,3716.502
AUS,TON,2312.317
AUS,TUN,0.206
AUS,TUR,30.432
AUS,TUV,0.114
AUS,TZA,2774.509
AUS,UGA,1.193
AUS,URY,0.001
AUS,USA,16614.960000000003
AUS,VNM,95322.897
AUS,VUT,12222.673
AUS,WLF,0.603
AUS,WSM,1629.798
AUS,ZAF,2283.369
AUS,ZMB,0.519
AUT,ALB,121.7
AUT,AND,0.007
AUT,ARE,632.877
AUT,ARG,1.14
AUT,ARM,4.327
AUT,AUS,1.883
AUT,AZE,11.711
AUT,BEL,10158.42
AUT,BFA,0.289
AUT,BGD,0.008
AUT,BGR,889.056
AUT,BHR,7.099
AUT,BHS,0.013
AUT,BIH,3376.5060000000003
AUT,BLR,23.076
AUT,BOL,0.426
AUT,BRA,4.135
AUT,CAN,12.688
AUT,CHE,60135.963
AUT,CHL,0.166
AUT,CHN,769.7249999999999
AUT,COD,0.059
AUT,COL,2.477
AUT,CRI,0.057
AUT,CUB,0.01
AUT,CYP,0.046
AUT,CZE,299369.252
AUT,DEU,275961.733
AUT,DJI,0.001
AUT,DMA,0.025
AUT,DNK,150.39499999999998
AUT,DOM,0.013
AUT,DZA,0.043
AUT,ECU,0.045
AUT,EGY,15.666
AUT,ERI,0.3
AUT,ESP,83.261
AUT,EST,94.44800000000001
AUT,FIN,1008.861
AUT,FRA,1368.888
AUT,GBR,22.204
AUT,GEO,2.204
AUT,GHA,4.0
AUT,GIN,0.185
AUT,GRC,4420.853
AUT,GTM,0.941
AUT,HKG,21.006
AUT,HND,0.02
AUT,HRV,16313.273
AUT,HUN,989434.1320000001
AUT,IDN,0.285
AUT,IND,49.616
AUT,IRL,138.364
AUT,IRN,134.226
AUT,IRQ,163.934
AUT,ISL,171.376
AUT,ISR,44.056
AUT,ITA,44674.600999999995
AUT,JAM,0.004
AUT,JOR,56.387
AUT,JPN,1.343
AUT,KAZ,9.428
AUT,KEN,0.237
AUT,KGZ,0.258
AUT,KOR,0.866
AUT,KWT,4.577
AUT,LAO,0.047
AUT,LBN,38.52
AUT,LBY,8.517
AUT,LKA,0.1
AUT,LTU,172.952
AUT,LUX,3.207
AUT,LVA,28.342000000000002
AUT,MAC,0.155
AUT,MAR,21.105
AUT,MDA,29495.547000000002
AUT,MDG,0.002
AUT,MDV,0.809
AUT,MEX,84.314
AUT,MKD,32.636
AUT,MLT,26.298
AUT,MNE,48.012
AUT,MRT,0.289
AUT,MUS,0.153
AUT,MYS,0.668
AUT,NAM,0.66
AUT,NCL,0.001
AUT,NGA,0.209
AUT,NIC,0.079
AUT,NLD,647.302
AUT,NOR,12.555
AUT,NPL,0.013
AUT,NZL,0.123
AUT,OMN,0.005
AUT,PAK,0.459
AUT,PAN,0.014
AUT,PER,0.163
AUT,PHL,0.146
AUT,POL,2723.116
AUT,PRT,26.718
AUT,PSE,33.183
AUT,QAT,0.814
AUT,ROU,8162.275000000001
AUT,RWA,0.003
AUT,S19,94.6
AUT,SAU,0.689
AUT,SEN,0.239
AUT,SGP,6.396
AUT,SLV,0.044
AUT,SMR,0.006
AUT,SRB,446.03499999999997
AUT,SVK,292421.002
AUT,SVN,512537.29000000004
AUT,SWE,721.3470000000001
AUT,SXM,0.003
AUT,SYC,1.508
AUT,THA,24.558
AUT,TJK,12.315
AUT,TKM,216.114
AUT,TTO,0.009
AUT,TUN,3.383
AUT,TUR,204.09099999999998
AUT,TZA,0.004
AUT,UGA,0.02
AUT,UKR,24869.335000000003
AUT,URY,0.145
AUT,USA,144.204
AUT,UZB,62.956
AUT,VEN,0.026
AUT,VNM,1.015
AUT,YEM,0.005
AUT,ZAF,0.27
AUT,ZMB,0.015
AUT,ZWE,0.03
AZE,ABW,5.007
AZE,AFG,40.446
AZE,ALB,20.0
AZE,ARE,4758.72
AZE,ARG,179.76
AZE,AUS,60432.7
AZE,AUT,94696.033
AZE,BEL,9894.845
AZE,BGR,1054673.289
AZE,BHR,21.943
AZE,BLR,712.181
AZE,BMU,31.33
AZE,BRA,153.031
AZE,CAN,64.306
AZE,CHE,35.721
AZE,CHN,476.594
AZE,COL,332.513
AZE,CYM,26.842
AZE,CYP,3490.34
AZE,CZE,1808263.762
AZE,DEU,1185266.841
AZE,DNK,6.99
AZE,DOM,22.838
AZE,DZA,2413.71
AZE,ECU,440.86
AZE,EGY,76.822
AZE,ESP,245000.107
AZE,EST,236.303
AZE,FIN,0.344
AZE,FRA,164679.747
AZE,GBR,660577.043
AZE,GEO,2519906.527
AZE,GMB,2.61
AZE,GRC,1454077.4959999998
AZE,HRV,1540553.055
AZE,HUN,4820.979
AZE,IDN,312980.849
AZE,IND,1165075.1909999999
AZE,IRL,230599.624
AZE,IRN,2.233
AZE,IRQ,5461.15
AZE,ISL,26.785
AZE,ISR,1174194.165
AZE,ITA,17442092.324
AZE,JOR,190.397
AZE,KAZ,550.532
AZE,KEN,24.087
AZE,KGZ,42.467
AZE,KOR,23.515
AZE,KWT,31.832
AZE,LBN,1155.71
AZE,LBY,1015.18
AZE,LTU,8.781
AZE,LUX,33872.1
AZE,LVA,17.597
AZE,MAR,31763.629
AZE,MDA,1605.118
AZE,MLT,35184.37
AZE,MNG,8.887
AZE,NGA,2.961
AZE,NLD,169305.533
AZE,NOR,7505.657
AZE,NZL,24.19
AZE,PAK,204.567
AZE,PER,41.98
AZE,POL,91019.571
AZE,PRT,1029821.7030000001
AZE,QAT,554.386
AZE,ROU,754765.318
AZE,RUS,10582.3
AZE,S19,40.25
AZE,SAU,599.472
AZE,SGP,63369.6
AZE,SMR,106.459
AZE,SRB,347082.85400000005
AZE,SVK,166240.012
AZE,SVN,4.121
AZE,THA,377566.706
AZE,TJK,46.776
AZE,TKM,473.929
AZE,TUN,504253.219
AZE,TUR,8493476.674
AZE,UKR,81748.131
AZE,URY,145899.455
AZE,USA,269.287
AZE,UZB,1278.441
AZE,VNM,138495.0
AZE,YEM,39.596
AZE,ZAF,224.087
BDI,MYS,0.438
BEL,ABW,0.418
BEL,AFG,1.217
BEL,AGO,368217.03599999996
BEL,ALB,831.558
BEL,AND,2.698
BEL,ARE,6967.826
BEL,ARG,138459.56
BEL,ARM,298.544
BEL,ATG,0.333
BEL,AUS,332092.363
BEL,AUT,88631.178
BEL,AZE,7054.141
BEL,BDI,27.317
BEL,BEN,11315.037
BEL,BES,0.03
BEL,BFA,42078.655
BEL,BGD,143.121
BEL,BGR,9897.413999999999
BEL,BHR,470.88
BEL,BHS,415.18
BEL,BIH,1788.0169999999998
BEL,BLR,687.772
BEL,BLZ,0.02
BEL,BOL,173393.603
BEL,BRA,5727.525
BEL,BRB,0.36
BEL,BRN,29.447
BEL,BWA,59.158
BEL,CAF,2230.575
BEL,CAN,621985.614
BEL,CHE,356497.049
BEL,CHL,1288.3
BEL,CHN,6428.924
BEL,CIV,823537.044
BEL,CMR,304584.611
BEL,COD,16271.688
BEL,COG,270.3
BEL,COL,153023.444
BEL,COM,1.946
BEL,CPV,889.012
BEL,CRI,1251.952
BEL,CUB,31996.497
BEL,CUW,16811.418
BEL,CYP,1101.8419999999999
BEL,CZE,37559.096
BEL,DEU,16752028.979
BEL,DJI,0.546
BEL,DNK,301158.668
BEL,DOM,33885.17
BEL,DZA,11399.525
BEL,ECU,453.26899999999995
BEL,EGY,77782.462
BEL,ESP,362578.20399999997
BEL,EST,62719.71
BEL,ETH,3.221
BEL,FIN,199612.583
BEL,FRA,6934198.559
BEL,GAB,30890.5
BEL,GBR,2453290.778
BEL,GEO,809.512
BEL,GHA,433166.677
BEL,GIB,34778.263
BEL,GIN,112048.381
BEL,GMB,7518.767
BEL,GNB,51.416
BEL,GNQ,309.807
BEL,GRC,12411.699
BEL,GRL,8.006
BEL,GTM,1071.794
BEL,GUY,18.868
BEL,HKG,421.695
BEL,HND,63.041
BEL,HRV,11343.332
BEL,HTI,24.507
BEL,HUN,18851.347
BEL,IDN,1185.7830000000001
BEL,IND,84840.531
BEL,IRL,489792.17
BEL,IRN,0.198
BEL,IRQ,2479.733
BEL,ISL,7108.59
BEL,ISR,18344.035000000003
BEL,ITA,393530.077
BEL,JAM,19791.51
BEL,JOR,1340.916
BEL,JPN,10395.518
BEL,KAZ,9500.664
BEL,KEN,251395.068
BEL,KGZ,2022.977
BEL,KHM,34.869
BEL,KOR,60752.634
BEL,KWT,6275.528
BEL,LBN,53197.296
BEL,LBR,328.59299999999996
BEL,LBY,459704.647
BEL,LKA,107.287
BEL,LTU,41955.354999999996
BEL,LUX,2040975.471
BEL,LVA,19487.122
BEL,MAR,87368.726
BEL,MDA,1384.8609999999999
BEL,MDG,17.392999999999997
BEL,MDV,0.377
BEL,MEX,718.2349999999999
BEL,MKD,923.273
BEL,MLI,287.628
BEL,MLT,37125.771
BEL,MMR,13.543
BEL,MNE,1711.441
BEL,MNG,340.284
BEL,MOZ,199785.113
BEL,MRT,230797.422
BEL,MUS,147.568
BEL,MWI,17.64
BEL,MYS,1719.832
BEL,NAM,73254.431
BEL,NCL,157.765
BEL,NER,1471.42
BEL,NGA,4958942.283000001
BEL,NIC,42.547
BEL,NLD,14890471.581
BEL,NOR,431525.73699999996
BEL,NPL,0.777
BEL,NZL,769.842
BEL,OMN,739.596
BEL,PAK,390.927
BEL,PAN,96.026
BEL,PER,74535.052
BEL,PHL,132.714
BEL,PNG,0.243
BEL,POL,248418.388
BEL,PRT,99198.068
BEL,PRY,44692.729
BEL,PSE,321.196
BEL,PYF,145.257
BEL,QAT,14862.833
BEL,ROU,41515.33
BEL,RWA,11.338
BEL,S19,369431.33
BEL,SAU,79348.39
BEL,SDN,0.086
BEL,SEN,522226.028
BEL,SGP,129376.43400000001
BEL,SLE,638.815
BEL,SLV,518.503
BEL,SRB,8730.558
BEL,SSD,35.428
BEL,SUR,0.256
BEL,SVK,2646.047
BEL,SVN,52748.922
BEL,SWE,254635.09100000001
BEL,SWZ,0.025
BEL,SXM,26.696
BEL,SYC,1.513
BEL,SYR,72.039
BEL,TCD,212.822
BEL,TGO,365395.805
BEL,THA,634.8770000000001
BEL,TJK,130.917
BEL,TKM,1103.05
BEL,TTO,70207.644
BEL,TUN,31053.635
BEL,TUR,55348.371999999996
BEL,TZA,93.968
BEL,UGA,29658.448
BEL,UKR,16543.68
BEL,URY,6684.079
BEL,USA,1125912.6679999998
BEL,UZB,358.205
BEL,VEN,50132.573
BEL,VNM,1004.565
BEL,WLF,1.191
BEL,YEM,70.73
BEL,ZAF,335265.962
BEL,ZMB,2339.337
BEL,ZWE,11.659
BEN,BEL,0.005
BEN,BFA,1727.213
BEN,BHS,65.714
BEN,CAN,0.001
BEN,CHN,2899.64
BEN,CIV,1197.4
BEN,DEU,0.008
BEN,DNK,0.001
BEN,ESP,82.732
BEN,FRA,0.173
BEN,IND,10095.6
BEN,ISL,11.82
BEN,KOR,610.99
BEN,KWT,3536.98
BEN,MAR,0.014
BEN,MLI,583.659
BEN,MYS,4802.03
BEN,NER,0.143
BEN,NGA,14360.9
BEN,NLD,0.439
BEN,RUS,1793.26
BEN,SGP,761.0
BEN,TGO,147.938
BES,BEL,0.001
BES,FRA,0.017
BES,NLD,0.235
BFA,ABW,332.982
BFA,BEL,1333.901
BFA,BEN,78.875
BFA,CAF,21.853
BFA,CAN,27.638
BFA,CHE,8.47
BFA,CHN,393.032
BFA,CIV,84.92
BFA,CMR,2.529
BFA,DEU,347.329
BFA,DZA,326.262
BFA,EGY,465.858
BFA,ETH,17318.743
BFA,FRA,84.571
BFA,GAB,119.432
BFA,GHA,2355.115
BFA,IDN,1169.21
BFA,IRN,7.815
BFA,ISL,121.427
BFA,ITA,20.735
BFA,KEN,55.435
BFA,KGZ,78.803
BFA,LBR,3.322
BFA,LBY,26.346
BFA,LTU,9.401
BFA,LUX,0.001
BFA,MAR,2001.334
BFA,MDA,3.602
BFA,MLI,1384.807
BFA,MLT,21.497
BFA,MOZ,5.224
BFA,MRT,18.65
BFA,NER,2106.311
BFA,NGA,5.393
BFA,NLD,37.391
BFA,POL,13.259
BFA,PRK,10.683
BFA,RUS,1559.87
BFA,SAU,338.458
BFA,SDN,0.581
BFA,SEN,322.356
BFA,SMR,49.498
BFA,SWE,3.529
BFA,TGO,283.83
BFA,TUN,613.045
BFA,TUR,8133.161
BFA,TZA,1.44
BFA,UKR,106.603
BFA,USA,1908.683
BFA,ZAF,111.986
BGD,AUT,72.319
BGD,BEL,0.01
BGD,CAN,0.041
BGD,CHE,98.5
BGD,DNK,0.001
BGD,FRA,8.437
BGD,GBR,5.494
BGD,GTM,1.987
BGD,IND,258.53
BGD,ISL,22.575
BGD,JPN,3.588
BGD,KGZ,22.67
BGD,KOR,5.23
BGD,LUX,0.001
BGD,MYS,109644.69
BGD,NLD,1.078
BGD,SGP,1809.51
BGD,SRB,0.012
BGD,THA,1416.87
BGR,AGO,42.55
BGR,ALB,103693.12700000001
BGR,ARE,86.496
BGR,ARM,22613.519
BGR,ATG,0.55
BGR,AUS,0.015
BGR,AUT,5185.022
BGR,AZE,11560.505
BGR,BEL,22447.549
BGR,BFA,63.222
BGR,BHR,0.258
BGR,BIH,119848.64099999999
BGR,BLR,187.449
BGR,BLZ,24.342
BGR,CHE,0.058
BGR,CHN,0.001
BGR,CIV,0.04
BGR,COD,0.206
BGR,CUB,0.175
BGR,CYP,49.523
BGR,CZE,3851.484
BGR,DEU,19741.935
BGR,DNK,815.864
BGR,DZA,8726.5
BGR,EGY,507019.634
BGR,ESP,788.825
BGR,EST,216.361
BGR,FIN,141.229
BGR,FRA,53416.261
BGR,GBR,22.155
BGR,GEO,253670.455
BGR,GHA,3.704
BGR,GIB,810614.6
BGR,GRC,110491.78700000001
BGR,GTM,0.103
BGR,HKG,0.3
BGR,HND,0.005
BGR,HRV,345539.33
BGR,HUN,44092.102
BGR,IDN,0.038
BGR,IRL,34914.31
BGR,IRN,140.31
BGR,IRQ,992.899
BGR,ISL,20.554
BGR,ISR,98.474
BGR,ITA,113596.23
BGR,KAZ,31.707
BGR,KGZ,35.016
BGR,LBN,60027.0
BGR,LTU,87.987
BGR,LUX,170.286
BGR,LVA,108.797
BGR,MAR,4228.141
BGR,MDA,70676.844
BGR,MHL,3.102
BGR,MKD,196682.256
BGR,MLT,41434.182
BGR,MNE,34.377
BGR,MUS,47.683
BGR,NAM,0.007
BGR,NIC,6.081
BGR,NLD,34357.47
BGR,NOR,47.029
BGR,NZL,70.678
BGR,OMN,0.978
BGR,PAN,0.006
BGR,PER,0.074
BGR,PLW,6.631
BGR,POL,3936.4880000000003
BGR,PRT,214.44799999999998
BGR,ROU,1568661.7170000002
BGR,S19,5.691
BGR,SAU,4326.43
BGR,SEN,118962.1
BGR,SGP,40953.265
BGR,SLV,0.106
BGR,SRB,209144.527
BGR,SVK,236.769
BGR,SVN,22965.44
BGR,SWE,1099.619
BGR,THA,1.448
BGR,TUN,73298.966
BGR,TUR,359479.847
BGR,UKR,37731.891
BGR,USA,57257.671
BGR,UZB,108.59
BGR,ZAF,216.749
BGR,ZMB,0.16
BHR,ARE,1258.389
BHR,ARG,24116.778
BHR,AUS,318.92
BHR,BEL,90904.18100000001
BHR,BGD,31.38
BHR,BIH,40.35
BHR,BRA,87215.616
BHR,CAN,0.303
BHR,CHE,286.26
BHR,CHN,25950.27
BHR,DEU,3596.443
BHR,DOM,38.191
BHR,EGY,95298.087
BHR,ESP,28944.0
BHR,FRA,392673.729
BHR,GBR,145359.2
BHR,HKG,62.673
BHR,IDN,162426.65
BHR,IND,294683.113
BHR,ISR,50288.957
BHR,ITA,35499.8
BHR,JPN,333459.27
BHR,KEN,61111.202
BHR,KOR,199661.117
BHR,LKA,50302.3
BHR,LTU,4949.94
BHR,MAR,341801.835
BHR,MDG,7745.94
BHR,MEX,4167.794
BHR,MOZ,138933.6
BHR,MYS,73690.6
BHR,NAM,188230.9
BHR,NLD,12780.036
BHR,PAK,171529.0
BHR,PHL,111359.09
BHR,POL,122.054
BHR,PRY,4109.05
BHR,QAT,0.24
BHR,SAU,119896.428
BHR,SEN,471.889
BHR,SGP,302533.392
BHR,THA,278256.64
BHR,TUN,26.986
BHR,TUR,5143.682
BHR,TZA,6297.972
BHR,UGA,13637.98
BHR,USA,48069.0
BHR,ZAF,1330243.824
BHR,ZMB,364752.37
BHR,ZWE,301328.209
BHS,BEL,0.042
BHS,BFA,3897.338
BHS,BMU,2770.3
BHS,BRA,29671.99
BHS,CAN,0.003
BHS,CYP,0.001
BHS,DOM,94763.068
BHS,ESP,42280.305
BHS,GTM,64041.005
BHS,HND,2279.89
BHS,IND,929.534
BHS,KOR,914.735
BHS,NAM,2858.39
BHS,NLD,1.096
BHS,SAU,150133.5
BHS,SGP,43239.5
BHS,TZA,2437.78
BHS,USA,1051324.79
BHS,ZAF,571.074
BHS,ZMB,105.602
BHS,ZWE,799716.22
BIH,ALB,70.19
BIH,ARE,0.001
BIH,AUT,462.033
BIH,BEL,40.04
BIH,BGR,55.424
BIH,BLR,258.1
BIH,CHN,0.003
BIH,CYP,46.036
BIH,CZE,25.036
BIH,DEU,143.681
BIH,ESP,0.02
BIH,EST,0.144
BIH,FRA,0.004
BIH,GRC,155.678
BIH,HRV,1254.353
BIH,HUN,624.494
BIH,IRL,4.153
BIH,ITA,310.852
BIH,KOR,0.007
BIH,LBY,108.864
BIH,LVA,46.74
BIH,MDA,29.336
BIH,MKD,131.505
BIH,MNE,2194.477
BIH,MUS,0.002
BIH,NAM,0.41
BIH,NLD,40.105
BIH,PER,0.006
BIH,POL,0.012
BIH,SGP,0.12
BIH,SRB,21349.966
BIH,SVK,407.5
BIH,SVN,421.773
BIH,SWE,0.175
BIH,TUR,255.811
BIH,VNM,363.38
BLM,CZE,0.126
BLM,FRA,140.41
BLM,NLD,0.044
BLR,ARM,707.571
BLR,AZE,78551.39
BLR,CHN,22.91
BLR,DEU,0.802
BLR,GTM,44.69
BLR,KAZ,8077.272
BLR,KGZ,4295.9
BLR,LTU,0.085
BLR,LVA,814.0
BLR,TUN,0.558
BLR,TUR,397.677
BLR,USA,1.431
BLR,UZB,13712.37
BLZ,GTM,45.341
BLZ,MEX,3.836
BLZ,SLV,0.007
BLZ,USA,7936.643
BMU,CAN,0.022
BMU,ISL,16.303
BMU,NLD,0.056
BMU,USA,852.556
